"type","flavor","state","index type","index","year"
"non-metro","purchase-only","Oklahoma","index_nsa",0,2019
"non-metro","purchase-only","Oklahoma","index_sa",0,2019
"non-metro","purchase-only","Oklahoma","index_nsa",0,2020
"non-metro","purchase-only","Oklahoma","index_sa",0,2020
"non-metro","purchase-only","Oklahoma","index_nsa",0,2021
"non-metro","purchase-only","Oklahoma","index_sa",0,2021
"non-metro","purchase-only","Oklahoma","index_nsa",0,2022
"non-metro","purchase-only","Oklahoma","index_sa",0,2022
"traditional","all-transactions","Oregon","index_nsa",209.87,1975
"traditional","all-transactions","Oregon","index_sa",NA,1975
"traditional","all-transactions","Oregon","index_nsa",237.74,1976
"traditional","all-transactions","Oregon","index_sa",NA,1976
"traditional","all-transactions","Oregon","index_nsa",288.41,1977
"traditional","all-transactions","Oregon","index_sa",NA,1977
"traditional","all-transactions","Oregon","index_nsa",344.65,1978
"traditional","all-transactions","Oregon","index_sa",NA,1978
"traditional","all-transactions","Oregon","index_nsa",390.47,1979
"traditional","all-transactions","Oregon","index_sa",NA,1979
"traditional","all-transactions","Oregon","index_nsa",406.16,1980
"traditional","all-transactions","Oregon","index_sa",NA,1980
"traditional","all-transactions","Oregon","index_nsa",381.71,1981
"traditional","all-transactions","Oregon","index_sa",NA,1981
"traditional","all-transactions","Oregon","index_nsa",388.32,1982
"traditional","all-transactions","Oregon","index_sa",NA,1982
"traditional","all-transactions","Oregon","index_nsa",396.56,1983
"traditional","all-transactions","Oregon","index_sa",NA,1983
"traditional","all-transactions","Oregon","index_nsa",392.03,1984
"traditional","all-transactions","Oregon","index_sa",NA,1984
"traditional","all-transactions","Oregon","index_nsa",390.02,1985
"traditional","all-transactions","Oregon","index_sa",NA,1985
"traditional","all-transactions","Oregon","index_nsa",394.07,1986
"traditional","all-transactions","Oregon","index_sa",NA,1986
"traditional","all-transactions","Oregon","index_nsa",398.61,1987
"traditional","all-transactions","Oregon","index_sa",NA,1987
"traditional","all-transactions","Oregon","index_nsa",412.99,1988
"traditional","all-transactions","Oregon","index_sa",NA,1988
"traditional","all-transactions","Oregon","index_nsa",448.88,1989
"traditional","all-transactions","Oregon","index_sa",NA,1989
"traditional","all-transactions","Oregon","index_nsa",513.54,1990
"traditional","all-transactions","Oregon","index_sa",NA,1990
"traditional","all-transactions","Oregon","index_nsa",562.69,1991
"traditional","all-transactions","Oregon","index_sa",NA,1991
"traditional","all-transactions","Oregon","index_nsa",607.41,1992
"traditional","all-transactions","Oregon","index_sa",NA,1992
"traditional","all-transactions","Oregon","index_nsa",654.33,1993
"traditional","all-transactions","Oregon","index_sa",NA,1993
"traditional","all-transactions","Oregon","index_nsa",722.75,1994
"traditional","all-transactions","Oregon","index_sa",NA,1994
"traditional","all-transactions","Oregon","index_nsa",790.69,1995
"traditional","all-transactions","Oregon","index_sa",NA,1995
"traditional","all-transactions","Oregon","index_nsa",850.51,1996
"traditional","all-transactions","Oregon","index_sa",NA,1996
"traditional","all-transactions","Oregon","index_nsa",905.01,1997
"traditional","all-transactions","Oregon","index_sa",NA,1997
"traditional","all-transactions","Oregon","index_nsa",950.14,1998
"traditional","all-transactions","Oregon","index_sa",NA,1998
"traditional","all-transactions","Oregon","index_nsa",974.03,1999
"traditional","all-transactions","Oregon","index_sa",NA,1999
"traditional","all-transactions","Oregon","index_nsa",1002.09,2000
"traditional","all-transactions","Oregon","index_sa",NA,2000
"traditional","all-transactions","Oregon","index_nsa",1058.63,2001
"traditional","all-transactions","Oregon","index_sa",NA,2001
"traditional","all-transactions","Oregon","index_nsa",1103.69,2002
"traditional","all-transactions","Oregon","index_sa",NA,2002
"traditional","all-transactions","Oregon","index_nsa",1156.61,2003
"traditional","all-transactions","Oregon","index_sa",NA,2003
"traditional","all-transactions","Oregon","index_nsa",1266.47,2004
"traditional","all-transactions","Oregon","index_sa",NA,2004
"traditional","all-transactions","Oregon","index_nsa",1476.87,2005
"traditional","all-transactions","Oregon","index_sa",NA,2005
"traditional","all-transactions","Oregon","index_nsa",1722.49,2006
"traditional","all-transactions","Oregon","index_sa",NA,2006
"traditional","all-transactions","Oregon","index_nsa",1819.1,2007
"traditional","all-transactions","Oregon","index_sa",NA,2007
"traditional","all-transactions","Oregon","index_nsa",1754.3,2008
"traditional","all-transactions","Oregon","index_sa",NA,2008
"traditional","all-transactions","Oregon","index_nsa",1604.35,2009
"traditional","all-transactions","Oregon","index_sa",NA,2009
"traditional","all-transactions","Oregon","index_nsa",1489.44,2010
"traditional","all-transactions","Oregon","index_sa",NA,2010
"traditional","all-transactions","Oregon","index_nsa",1385.02,2011
"traditional","all-transactions","Oregon","index_sa",NA,2011
"traditional","all-transactions","Oregon","index_nsa",1376.5,2012
"traditional","all-transactions","Oregon","index_sa",NA,2012
"traditional","all-transactions","Oregon","index_nsa",1469.47,2013
"traditional","all-transactions","Oregon","index_sa",NA,2013
"traditional","all-transactions","Oregon","index_nsa",1591.13,2014
"traditional","all-transactions","Oregon","index_sa",NA,2014
"traditional","all-transactions","Oregon","index_nsa",1732.25,2015
"traditional","all-transactions","Oregon","index_sa",NA,2015
"traditional","all-transactions","Oregon","index_nsa",1919.9,2016
"traditional","all-transactions","Oregon","index_sa",NA,2016
"traditional","all-transactions","Oregon","index_nsa",2078.97,2017
"traditional","all-transactions","Oregon","index_sa",NA,2017
"traditional","all-transactions","Oregon","index_nsa",2206.1,2018
"traditional","all-transactions","Oregon","index_sa",NA,2018
"traditional","all-transactions","Oregon","index_nsa",2307.89,2019
"traditional","all-transactions","Oregon","index_sa",NA,2019
"traditional","all-transactions","Oregon","index_nsa",2430.08,2020
"traditional","all-transactions","Oregon","index_sa",NA,2020
"traditional","all-transactions","Oregon","index_nsa",2826.61,2021
"traditional","all-transactions","Oregon","index_sa",NA,2021
"traditional","all-transactions","Oregon","index_nsa",1602.43,2022
"traditional","all-transactions","Oregon","index_sa",NA,2022
"traditional","expanded-data","Oregon","index_nsa",0,1975
"traditional","expanded-data","Oregon","index_sa",0,1975
"traditional","expanded-data","Oregon","index_nsa",0,1976
"traditional","expanded-data","Oregon","index_sa",0,1976
"traditional","expanded-data","Oregon","index_nsa",0,1977
"traditional","expanded-data","Oregon","index_sa",0,1977
"traditional","expanded-data","Oregon","index_nsa",0,1978
"traditional","expanded-data","Oregon","index_sa",0,1978
"traditional","expanded-data","Oregon","index_nsa",0,1979
"traditional","expanded-data","Oregon","index_sa",0,1979
"traditional","expanded-data","Oregon","index_nsa",0,1980
"traditional","expanded-data","Oregon","index_sa",0,1980
"traditional","expanded-data","Oregon","index_nsa",0,1981
"traditional","expanded-data","Oregon","index_sa",0,1981
"traditional","expanded-data","Oregon","index_nsa",0,1982
"traditional","expanded-data","Oregon","index_sa",0,1982
"traditional","expanded-data","Oregon","index_nsa",0,1983
"traditional","expanded-data","Oregon","index_sa",0,1983
"traditional","expanded-data","Oregon","index_nsa",0,1984
"traditional","expanded-data","Oregon","index_sa",0,1984
"traditional","expanded-data","Oregon","index_nsa",0,1985
"traditional","expanded-data","Oregon","index_sa",0,1985
"traditional","expanded-data","Oregon","index_nsa",0,1986
"traditional","expanded-data","Oregon","index_sa",0,1986
"traditional","expanded-data","Oregon","index_nsa",0,1987
"traditional","expanded-data","Oregon","index_sa",0,1987
"traditional","expanded-data","Oregon","index_nsa",0,1988
"traditional","expanded-data","Oregon","index_sa",0,1988
"traditional","expanded-data","Oregon","index_nsa",0,1989
"traditional","expanded-data","Oregon","index_sa",0,1989
"traditional","expanded-data","Oregon","index_nsa",0,1990
"traditional","expanded-data","Oregon","index_sa",0,1990
"traditional","expanded-data","Oregon","index_nsa",418.56,1991
"traditional","expanded-data","Oregon","index_sa",415.12,1991
"traditional","expanded-data","Oregon","index_nsa",456.18,1992
"traditional","expanded-data","Oregon","index_sa",452.46,1992
"traditional","expanded-data","Oregon","index_nsa",499.26,1993
"traditional","expanded-data","Oregon","index_sa",495.2,1993
"traditional","expanded-data","Oregon","index_nsa",552.13,1994
"traditional","expanded-data","Oregon","index_sa",547.68,1994
"traditional","expanded-data","Oregon","index_nsa",607.03,1995
"traditional","expanded-data","Oregon","index_sa",602.15,1995
"traditional","expanded-data","Oregon","index_nsa",657.09,1996
"traditional","expanded-data","Oregon","index_sa",651.79,1996
"traditional","expanded-data","Oregon","index_nsa",703.82,1997
"traditional","expanded-data","Oregon","index_sa",698.15,1997
"traditional","expanded-data","Oregon","index_nsa",735.38,1998
"traditional","expanded-data","Oregon","index_sa",729.42,1998
"traditional","expanded-data","Oregon","index_nsa",767.04,1999
"traditional","expanded-data","Oregon","index_sa",760.78,1999
"traditional","expanded-data","Oregon","index_nsa",794.32,2000
"traditional","expanded-data","Oregon","index_sa",787.78,2000
"traditional","expanded-data","Oregon","index_nsa",827.03,2001
"traditional","expanded-data","Oregon","index_sa",820.18,2001
"traditional","expanded-data","Oregon","index_nsa",866.42,2002
"traditional","expanded-data","Oregon","index_sa",859.17,2002
"traditional","expanded-data","Oregon","index_nsa",924.74,2003
"traditional","expanded-data","Oregon","index_sa",917.01,2003
"traditional","expanded-data","Oregon","index_nsa",1012.66,2004
"traditional","expanded-data","Oregon","index_sa",1004.17,2004
"traditional","expanded-data","Oregon","index_nsa",1182.18,2005
"traditional","expanded-data","Oregon","index_sa",1172.22,2005
"traditional","expanded-data","Oregon","index_nsa",1368.57,2006
"traditional","expanded-data","Oregon","index_sa",1357.04,2006
"traditional","expanded-data","Oregon","index_nsa",1416.38,2007
"traditional","expanded-data","Oregon","index_sa",1404.59,2007
"traditional","expanded-data","Oregon","index_nsa",1307.53,2008
"traditional","expanded-data","Oregon","index_sa",1296.74,2008
"traditional","expanded-data","Oregon","index_nsa",1155.73,2009
"traditional","expanded-data","Oregon","index_sa",1146.25,2009
"traditional","expanded-data","Oregon","index_nsa",1073.37,2010
"traditional","expanded-data","Oregon","index_sa",1064.61,2010
"traditional","expanded-data","Oregon","index_nsa",1002.58,2011
"traditional","expanded-data","Oregon","index_sa",994.49,2011
"traditional","expanded-data","Oregon","index_nsa",1030.92,2012
"traditional","expanded-data","Oregon","index_sa",1022.51,2012
"traditional","expanded-data","Oregon","index_nsa",1154.09,2013
"traditional","expanded-data","Oregon","index_sa",1144.71,2013
"traditional","expanded-data","Oregon","index_nsa",1252.35,2014
"traditional","expanded-data","Oregon","index_sa",1242.2,2014
"traditional","expanded-data","Oregon","index_nsa",1359.62,2015
"traditional","expanded-data","Oregon","index_sa",1348.53,2015
"traditional","expanded-data","Oregon","index_nsa",1502.45,2016
"traditional","expanded-data","Oregon","index_sa",1490.03,2016
"traditional","expanded-data","Oregon","index_nsa",1637.71,2017
"traditional","expanded-data","Oregon","index_sa",1624.17,2017
"traditional","expanded-data","Oregon","index_nsa",1755.5,2018
"traditional","expanded-data","Oregon","index_sa",1740.97,2018
"traditional","expanded-data","Oregon","index_nsa",1850.79,2019
"traditional","expanded-data","Oregon","index_sa",1835.48,2019
"traditional","expanded-data","Oregon","index_nsa",1994.82,2020
"traditional","expanded-data","Oregon","index_sa",1978.35,2020
"traditional","expanded-data","Oregon","index_nsa",2364.47,2021
"traditional","expanded-data","Oregon","index_sa",2344.61,2021
"traditional","expanded-data","Oregon","index_nsa",1301.12,2022
"traditional","expanded-data","Oregon","index_sa",1290.57,2022
"traditional","purchase-only","Oregon","index_nsa",0,1975
"traditional","purchase-only","Oregon","index_sa",0,1975
"traditional","purchase-only","Oregon","index_nsa",0,1976
"traditional","purchase-only","Oregon","index_sa",0,1976
"traditional","purchase-only","Oregon","index_nsa",0,1977
"traditional","purchase-only","Oregon","index_sa",0,1977
"traditional","purchase-only","Oregon","index_nsa",0,1978
"traditional","purchase-only","Oregon","index_sa",0,1978
"traditional","purchase-only","Oregon","index_nsa",0,1979
"traditional","purchase-only","Oregon","index_sa",0,1979
"traditional","purchase-only","Oregon","index_nsa",0,1980
"traditional","purchase-only","Oregon","index_sa",0,1980
"traditional","purchase-only","Oregon","index_nsa",0,1981
"traditional","purchase-only","Oregon","index_sa",0,1981
"traditional","purchase-only","Oregon","index_nsa",0,1982
"traditional","purchase-only","Oregon","index_sa",0,1982
"traditional","purchase-only","Oregon","index_nsa",0,1983
"traditional","purchase-only","Oregon","index_sa",0,1983
"traditional","purchase-only","Oregon","index_nsa",0,1984
"traditional","purchase-only","Oregon","index_sa",0,1984
"traditional","purchase-only","Oregon","index_nsa",0,1985
"traditional","purchase-only","Oregon","index_sa",0,1985
"traditional","purchase-only","Oregon","index_nsa",0,1986
"traditional","purchase-only","Oregon","index_sa",0,1986
"traditional","purchase-only","Oregon","index_nsa",0,1987
"traditional","purchase-only","Oregon","index_sa",0,1987
"traditional","purchase-only","Oregon","index_nsa",0,1988
"traditional","purchase-only","Oregon","index_sa",0,1988
"traditional","purchase-only","Oregon","index_nsa",0,1989
"traditional","purchase-only","Oregon","index_sa",0,1989
"traditional","purchase-only","Oregon","index_nsa",0,1990
"traditional","purchase-only","Oregon","index_sa",0,1990
"traditional","purchase-only","Oregon","index_nsa",412.19,1991
"traditional","purchase-only","Oregon","index_sa",410.8,1991
"traditional","purchase-only","Oregon","index_nsa",447.19,1992
"traditional","purchase-only","Oregon","index_sa",445.71,1992
"traditional","purchase-only","Oregon","index_nsa",485.74,1993
"traditional","purchase-only","Oregon","index_sa",484.14,1993
"traditional","purchase-only","Oregon","index_nsa",536.27,1994
"traditional","purchase-only","Oregon","index_sa",534.49,1994
"traditional","purchase-only","Oregon","index_nsa",581.44,1995
"traditional","purchase-only","Oregon","index_sa",579.54,1995
"traditional","purchase-only","Oregon","index_nsa",622.4,1996
"traditional","purchase-only","Oregon","index_sa",620.35,1996
"traditional","purchase-only","Oregon","index_nsa",657.65,1997
"traditional","purchase-only","Oregon","index_sa",655.47,1997
"traditional","purchase-only","Oregon","index_nsa",679.3,1998
"traditional","purchase-only","Oregon","index_sa",676.99,1998
"traditional","purchase-only","Oregon","index_nsa",703.21,1999
"traditional","purchase-only","Oregon","index_sa",700.8,1999
"traditional","purchase-only","Oregon","index_nsa",725.6,2000
"traditional","purchase-only","Oregon","index_sa",723.09,2000
"traditional","purchase-only","Oregon","index_nsa",759.26,2001
"traditional","purchase-only","Oregon","index_sa",756.6,2001
"traditional","purchase-only","Oregon","index_nsa",800.67,2002
"traditional","purchase-only","Oregon","index_sa",797.8,2002
"traditional","purchase-only","Oregon","index_nsa",857.49,2003
"traditional","purchase-only","Oregon","index_sa",854.45,2003
"traditional","purchase-only","Oregon","index_nsa",947.91,2004
"traditional","purchase-only","Oregon","index_sa",944.57,2004
"traditional","purchase-only","Oregon","index_nsa",1105.47,2005
"traditional","purchase-only","Oregon","index_sa",1101.66,2005
"traditional","purchase-only","Oregon","index_nsa",1272.38,2006
"traditional","purchase-only","Oregon","index_sa",1267.93,2006
"traditional","purchase-only","Oregon","index_nsa",1333.37,2007
"traditional","purchase-only","Oregon","index_sa",1328.8,2007
"traditional","purchase-only","Oregon","index_nsa",1250.84,2008
"traditional","purchase-only","Oregon","index_sa",1246.37,2008
"traditional","purchase-only","Oregon","index_nsa",1136.45,2009
"traditional","purchase-only","Oregon","index_sa",1132.62,2009
"traditional","purchase-only","Oregon","index_nsa",1052.81,2010
"traditional","purchase-only","Oregon","index_sa",1049.1,2010
"traditional","purchase-only","Oregon","index_nsa",973.95,2011
"traditional","purchase-only","Oregon","index_sa",970.74,2011
"traditional","purchase-only","Oregon","index_nsa",1005.58,2012
"traditional","purchase-only","Oregon","index_sa",1002.14,2012
"traditional","purchase-only","Oregon","index_nsa",1114.58,2013
"traditional","purchase-only","Oregon","index_sa",1111.09,2013
"traditional","purchase-only","Oregon","index_nsa",1195.99,2014
"traditional","purchase-only","Oregon","index_sa",1192.34,2014
"traditional","purchase-only","Oregon","index_nsa",1301.56,2015
"traditional","purchase-only","Oregon","index_sa",1297.55,2015
"traditional","purchase-only","Oregon","index_nsa",1444.2,2016
"traditional","purchase-only","Oregon","index_sa",1439.77,2016
"traditional","purchase-only","Oregon","index_nsa",1557.62,2017
"traditional","purchase-only","Oregon","index_sa",1552.78,2017
"traditional","purchase-only","Oregon","index_nsa",1668.91,2018
"traditional","purchase-only","Oregon","index_sa",1663.81,2018
"traditional","purchase-only","Oregon","index_nsa",1748.81,2019
"traditional","purchase-only","Oregon","index_sa",1743.36,2019
"traditional","purchase-only","Oregon","index_nsa",1892.73,2020
"traditional","purchase-only","Oregon","index_sa",1887.02,2020
"traditional","purchase-only","Oregon","index_nsa",2241.55,2021
"traditional","purchase-only","Oregon","index_sa",2234.41,2021
"traditional","purchase-only","Oregon","index_nsa",1253.56,2022
"traditional","purchase-only","Oregon","index_sa",1246.31,2022
"non-metro","all-transactions","Oregon","index_nsa",0,1975
"non-metro","all-transactions","Oregon","index_sa",0,1975
"non-metro","all-transactions","Oregon","index_nsa",0,1976
"non-metro","all-transactions","Oregon","index_sa",0,1976
"non-metro","all-transactions","Oregon","index_nsa",0,1977
"non-metro","all-transactions","Oregon","index_sa",0,1977
"non-metro","all-transactions","Oregon","index_nsa",0,1978
"non-metro","all-transactions","Oregon","index_sa",0,1978
"non-metro","all-transactions","Oregon","index_nsa",0,1979
"non-metro","all-transactions","Oregon","index_sa",0,1979
"non-metro","all-transactions","Oregon","index_nsa",0,1980
"non-metro","all-transactions","Oregon","index_sa",0,1980
"non-metro","all-transactions","Oregon","index_nsa",0,1981
"non-metro","all-transactions","Oregon","index_sa",0,1981
"non-metro","all-transactions","Oregon","index_nsa",0,1982
"non-metro","all-transactions","Oregon","index_sa",0,1982
"non-metro","all-transactions","Oregon","index_nsa",0,1983
"non-metro","all-transactions","Oregon","index_sa",0,1983
"non-metro","all-transactions","Oregon","index_nsa",0,1984
"non-metro","all-transactions","Oregon","index_sa",0,1984
"non-metro","all-transactions","Oregon","index_nsa",0,1985
"non-metro","all-transactions","Oregon","index_sa",0,1985
"non-metro","all-transactions","Oregon","index_nsa",0,1986
"non-metro","all-transactions","Oregon","index_sa",0,1986
"non-metro","all-transactions","Oregon","index_nsa",0,1987
"non-metro","all-transactions","Oregon","index_sa",0,1987
"non-metro","all-transactions","Oregon","index_nsa",0,1988
"non-metro","all-transactions","Oregon","index_sa",0,1988
"non-metro","all-transactions","Oregon","index_nsa",0,1989
"non-metro","all-transactions","Oregon","index_sa",0,1989
"non-metro","all-transactions","Oregon","index_nsa",0,1990
"non-metro","all-transactions","Oregon","index_sa",0,1990
"non-metro","all-transactions","Oregon","index_nsa",0,1991
"non-metro","all-transactions","Oregon","index_sa",0,1991
"non-metro","all-transactions","Oregon","index_nsa",0,1992
"non-metro","all-transactions","Oregon","index_sa",0,1992
"non-metro","all-transactions","Oregon","index_nsa",0,1993
"non-metro","all-transactions","Oregon","index_sa",0,1993
"non-metro","all-transactions","Oregon","index_nsa",0,1994
"non-metro","all-transactions","Oregon","index_sa",0,1994
"non-metro","all-transactions","Oregon","index_nsa",413.15,1995
"non-metro","all-transactions","Oregon","index_sa",NA,1995
"non-metro","all-transactions","Oregon","index_nsa",436.75,1996
"non-metro","all-transactions","Oregon","index_sa",NA,1996
"non-metro","all-transactions","Oregon","index_nsa",454.19,1997
"non-metro","all-transactions","Oregon","index_sa",NA,1997
"non-metro","all-transactions","Oregon","index_nsa",475.89,1998
"non-metro","all-transactions","Oregon","index_sa",NA,1998
"non-metro","all-transactions","Oregon","index_nsa",486.71,1999
"non-metro","all-transactions","Oregon","index_sa",NA,1999
"non-metro","all-transactions","Oregon","index_nsa",496.36,2000
"non-metro","all-transactions","Oregon","index_sa",NA,2000
"non-metro","all-transactions","Oregon","index_nsa",522.57,2001
"non-metro","all-transactions","Oregon","index_sa",NA,2001
"non-metro","all-transactions","Oregon","index_nsa",542.27,2002
"non-metro","all-transactions","Oregon","index_sa",NA,2002
"non-metro","all-transactions","Oregon","index_nsa",567.46,2003
"non-metro","all-transactions","Oregon","index_sa",NA,2003
"non-metro","all-transactions","Oregon","index_nsa",625.93,2004
"non-metro","all-transactions","Oregon","index_sa",NA,2004
"non-metro","all-transactions","Oregon","index_nsa",746.39,2005
"non-metro","all-transactions","Oregon","index_sa",NA,2005
"non-metro","all-transactions","Oregon","index_nsa",879.02,2006
"non-metro","all-transactions","Oregon","index_sa",NA,2006
"non-metro","all-transactions","Oregon","index_nsa",930.78,2007
"non-metro","all-transactions","Oregon","index_sa",NA,2007
"non-metro","all-transactions","Oregon","index_nsa",908.7,2008
"non-metro","all-transactions","Oregon","index_sa",NA,2008
"non-metro","all-transactions","Oregon","index_nsa",843.27,2009
"non-metro","all-transactions","Oregon","index_sa",NA,2009
"non-metro","all-transactions","Oregon","index_nsa",775.7,2010
"non-metro","all-transactions","Oregon","index_sa",NA,2010
"non-metro","all-transactions","Oregon","index_nsa",721.31,2011
"non-metro","all-transactions","Oregon","index_sa",NA,2011
"non-metro","all-transactions","Oregon","index_nsa",704.61,2012
"non-metro","all-transactions","Oregon","index_sa",NA,2012
"non-metro","all-transactions","Oregon","index_nsa",720.29,2013
"non-metro","all-transactions","Oregon","index_sa",NA,2013
"non-metro","all-transactions","Oregon","index_nsa",743.57,2014
"non-metro","all-transactions","Oregon","index_sa",NA,2014
"non-metro","all-transactions","Oregon","index_nsa",783.86,2015
"non-metro","all-transactions","Oregon","index_sa",NA,2015
"non-metro","all-transactions","Oregon","index_nsa",838.26,2016
"non-metro","all-transactions","Oregon","index_sa",NA,2016
"non-metro","all-transactions","Oregon","index_nsa",904.14,2017
"non-metro","all-transactions","Oregon","index_sa",NA,2017
"non-metro","all-transactions","Oregon","index_nsa",972.24,2018
"non-metro","all-transactions","Oregon","index_sa",NA,2018
"non-metro","all-transactions","Oregon","index_nsa",1039.84,2019
"non-metro","all-transactions","Oregon","index_sa",NA,2019
"non-metro","all-transactions","Oregon","index_nsa",1108.25,2020
"non-metro","all-transactions","Oregon","index_sa",NA,2020
"non-metro","all-transactions","Oregon","index_nsa",1311.83,2021
"non-metro","all-transactions","Oregon","index_sa",NA,2021
"non-metro","all-transactions","Oregon","index_nsa",759.74,2022
"non-metro","all-transactions","Oregon","index_sa",NA,2022
"non-metro","expanded-data","Oregon","index_nsa",0,1975
"non-metro","expanded-data","Oregon","index_sa",0,1975
"non-metro","expanded-data","Oregon","index_nsa",0,1976
"non-metro","expanded-data","Oregon","index_sa",0,1976
"non-metro","expanded-data","Oregon","index_nsa",0,1977
"non-metro","expanded-data","Oregon","index_sa",0,1977
"non-metro","expanded-data","Oregon","index_nsa",0,1978
"non-metro","expanded-data","Oregon","index_sa",0,1978
"non-metro","expanded-data","Oregon","index_nsa",0,1979
"non-metro","expanded-data","Oregon","index_sa",0,1979
"non-metro","expanded-data","Oregon","index_nsa",0,1980
"non-metro","expanded-data","Oregon","index_sa",0,1980
"non-metro","expanded-data","Oregon","index_nsa",0,1981
"non-metro","expanded-data","Oregon","index_sa",0,1981
"non-metro","expanded-data","Oregon","index_nsa",0,1982
"non-metro","expanded-data","Oregon","index_sa",0,1982
"non-metro","expanded-data","Oregon","index_nsa",0,1983
"non-metro","expanded-data","Oregon","index_sa",0,1983
"non-metro","expanded-data","Oregon","index_nsa",0,1984
"non-metro","expanded-data","Oregon","index_sa",0,1984
"non-metro","expanded-data","Oregon","index_nsa",0,1985
"non-metro","expanded-data","Oregon","index_sa",0,1985
"non-metro","expanded-data","Oregon","index_nsa",0,1986
"non-metro","expanded-data","Oregon","index_sa",0,1986
"non-metro","expanded-data","Oregon","index_nsa",0,1987
"non-metro","expanded-data","Oregon","index_sa",0,1987
"non-metro","expanded-data","Oregon","index_nsa",0,1988
"non-metro","expanded-data","Oregon","index_sa",0,1988
"non-metro","expanded-data","Oregon","index_nsa",0,1989
"non-metro","expanded-data","Oregon","index_sa",0,1989
"non-metro","expanded-data","Oregon","index_nsa",0,1990
"non-metro","expanded-data","Oregon","index_sa",0,1990
"non-metro","expanded-data","Oregon","index_nsa",0,1991
"non-metro","expanded-data","Oregon","index_sa",0,1991
"non-metro","expanded-data","Oregon","index_nsa",0,1992
"non-metro","expanded-data","Oregon","index_sa",0,1992
"non-metro","expanded-data","Oregon","index_nsa",0,1993
"non-metro","expanded-data","Oregon","index_sa",0,1993
"non-metro","expanded-data","Oregon","index_nsa",0,1994
"non-metro","expanded-data","Oregon","index_sa",0,1994
"non-metro","expanded-data","Oregon","index_nsa",0,1995
"non-metro","expanded-data","Oregon","index_sa",0,1995
"non-metro","expanded-data","Oregon","index_nsa",0,1996
"non-metro","expanded-data","Oregon","index_sa",0,1996
"non-metro","expanded-data","Oregon","index_nsa",0,1997
"non-metro","expanded-data","Oregon","index_sa",0,1997
"non-metro","expanded-data","Oregon","index_nsa",0,1998
"non-metro","expanded-data","Oregon","index_sa",0,1998
"non-metro","expanded-data","Oregon","index_nsa",0,1999
"non-metro","expanded-data","Oregon","index_sa",0,1999
"non-metro","expanded-data","Oregon","index_nsa",0,2000
"non-metro","expanded-data","Oregon","index_sa",0,2000
"non-metro","expanded-data","Oregon","index_nsa",0,2001
"non-metro","expanded-data","Oregon","index_sa",0,2001
"non-metro","expanded-data","Oregon","index_nsa",0,2002
"non-metro","expanded-data","Oregon","index_sa",0,2002
"non-metro","expanded-data","Oregon","index_nsa",0,2003
"non-metro","expanded-data","Oregon","index_sa",0,2003
"non-metro","expanded-data","Oregon","index_nsa",0,2004
"non-metro","expanded-data","Oregon","index_sa",0,2004
"non-metro","expanded-data","Oregon","index_nsa",0,2005
"non-metro","expanded-data","Oregon","index_sa",0,2005
"non-metro","expanded-data","Oregon","index_nsa",0,2006
"non-metro","expanded-data","Oregon","index_sa",0,2006
"non-metro","expanded-data","Oregon","index_nsa",0,2007
"non-metro","expanded-data","Oregon","index_sa",0,2007
"non-metro","expanded-data","Oregon","index_nsa",0,2008
"non-metro","expanded-data","Oregon","index_sa",0,2008
"non-metro","expanded-data","Oregon","index_nsa",0,2009
"non-metro","expanded-data","Oregon","index_sa",0,2009
"non-metro","expanded-data","Oregon","index_nsa",0,2010
"non-metro","expanded-data","Oregon","index_sa",0,2010
"non-metro","expanded-data","Oregon","index_nsa",0,2011
"non-metro","expanded-data","Oregon","index_sa",0,2011
"non-metro","expanded-data","Oregon","index_nsa",0,2012
"non-metro","expanded-data","Oregon","index_sa",0,2012
"non-metro","expanded-data","Oregon","index_nsa",0,2013
"non-metro","expanded-data","Oregon","index_sa",0,2013
"non-metro","expanded-data","Oregon","index_nsa",0,2014
"non-metro","expanded-data","Oregon","index_sa",0,2014
"non-metro","expanded-data","Oregon","index_nsa",0,2015
"non-metro","expanded-data","Oregon","index_sa",0,2015
"non-metro","expanded-data","Oregon","index_nsa",0,2016
"non-metro","expanded-data","Oregon","index_sa",0,2016
"non-metro","expanded-data","Oregon","index_nsa",0,2017
"non-metro","expanded-data","Oregon","index_sa",0,2017
"non-metro","expanded-data","Oregon","index_nsa",0,2018
"non-metro","expanded-data","Oregon","index_sa",0,2018
"non-metro","expanded-data","Oregon","index_nsa",0,2019
"non-metro","expanded-data","Oregon","index_sa",0,2019
"non-metro","expanded-data","Oregon","index_nsa",0,2020
"non-metro","expanded-data","Oregon","index_sa",0,2020
"non-metro","expanded-data","Oregon","index_nsa",0,2021
"non-metro","expanded-data","Oregon","index_sa",0,2021
"non-metro","expanded-data","Oregon","index_nsa",0,2022
"non-metro","expanded-data","Oregon","index_sa",0,2022
"non-metro","purchase-only","Oregon","index_nsa",0,1975
"non-metro","purchase-only","Oregon","index_sa",0,1975
"non-metro","purchase-only","Oregon","index_nsa",0,1976
"non-metro","purchase-only","Oregon","index_sa",0,1976
"non-metro","purchase-only","Oregon","index_nsa",0,1977
"non-metro","purchase-only","Oregon","index_sa",0,1977
"non-metro","purchase-only","Oregon","index_nsa",0,1978
"non-metro","purchase-only","Oregon","index_sa",0,1978
"non-metro","purchase-only","Oregon","index_nsa",0,1979
