,CONCAT,State Name,Year,index_nsa
619,Iowa_2018,Iowa,2018,1175.85
620,Iowa_2019,Iowa,2019,1213.97
621,Iowa_2020,Iowa,2020,1253.51
622,Iowa_2021,Iowa,2021,1371.18
623,Iowa_2022,Iowa,2022,758.26
624,Idaho_1975,Idaho,1975,253.78
625,Idaho_1976,Idaho,1976,252.47
626,Idaho_1977,Idaho,1977,305.84
627,Idaho_1978,Idaho,1978,360.46
628,Idaho_1979,Idaho,1979,395.33
629,Idaho_1980,Idaho,1980,410.74
630,Idaho_1981,Idaho,1981,433.01
631,Idaho_1982,Idaho,1982,419.06
632,Idaho_1983,Idaho,1983,432.81
633,Idaho_1984,Idaho,1984,443.45
634,Idaho_1985,Idaho,1985,450.19
635,Idaho_1986,Idaho,1986,457.84
636,Idaho_1987,Idaho,1987,451.53
637,Idaho_1988,Idaho,1988,451.1
638,Idaho_1989,Idaho,1989,467.48
639,Idaho_1990,Idaho,1990,500.63
640,Idaho_1991,Idaho,1991,531.73
641,Idaho_1992,Idaho,1992,567.74
642,Idaho_1993,Idaho,1993,617.85
643,Idaho_1994,Idaho,1994,666.23
644,Idaho_1995,Idaho,1995,703.42
645,Idaho_1996,Idaho,1996,726.84
646,Idaho_1997,Idaho,1997,747.2
647,Idaho_1998,Idaho,1998,774.27
648,Idaho_1999,Idaho,1999,787.56
649,Idaho_2000,Idaho,2000,800.96
650,Idaho_2001,Idaho,2001,843.07
651,Idaho_2002,Idaho,2002,868.62
652,Idaho_2003,Idaho,2003,903.47
653,Idaho_2004,Idaho,2004,970.1
654,Idaho_2005,Idaho,2005,1116.83
655,Idaho_2006,Idaho,2006,1303.91
656,Idaho_2007,Idaho,2007,1381.19
657,Idaho_2008,Idaho,2008,1346.15
658,Idaho_2009,Idaho,2009,1256.77
659,Idaho_2010,Idaho,2010,1140.0
660,Idaho_2011,Idaho,2011,1037.67
661,Idaho_2012,Idaho,2012,1049.44
662,Idaho_2013,Idaho,2013,1105.15
663,Idaho_2014,Idaho,2014,1169.53
664,Idaho_2015,Idaho,2015,1243.11
665,Idaho_2016,Idaho,2016,1334.36
666,Idaho_2017,Idaho,2017,1455.99
667,Idaho_2018,Idaho,2018,1634.48
668,Idaho_2019,Idaho,2019,1808.84
669,Idaho_2020,Idaho,2020,2006.39
670,Idaho_2021,Idaho,2021,2542.36
671,Idaho_2022,Idaho,2022,1490.51
672,Illinois_1975,Illinois,1975,259.55
673,Illinois_1976,Illinois,1976,284.56
674,Illinois_1977,Illinois,1977,335.89
675,Illinois_1978,Illinois,1978,390.34
676,Illinois_1979,Illinois,1979,400.55
677,Illinois_1980,Illinois,1980,398.91
678,Illinois_1981,Illinois,1981,416.03
679,Illinois_1982,Illinois,1982,379.36
680,Illinois_1983,Illinois,1983,417.33
681,Illinois_1984,Illinois,1984,440.94
682,Illinois_1985,Illinois,1985,461.81
683,Illinois_1986,Illinois,1986,495.21
684,Illinois_1987,Illinois,1987,544.23
685,Illinois_1988,Illinois,1988,594.73
686,Illinois_1989,Illinois,1989,639.92
687,Illinois_1990,Illinois,1990,673.16
688,Illinois_1991,Illinois,1991,698.82
689,Illinois_1992,Illinois,1992,724.87
690,Illinois_1993,Illinois,1993,749.94
691,Illinois_1994,Illinois,1994,782.91
692,Illinois_1995,Illinois,1995,813.32
693,Illinois_1996,Illinois,1996,841.53
694,Illinois_1997,Illinois,1997,866.88
695,Illinois_1998,Illinois,1998,895.04
696,Illinois_1999,Illinois,1999,930.65
697,Illinois_2000,Illinois,2000,989.18
698,Illinois_2001,Illinois,2001,1048.59
699,Illinois_2002,Illinois,2002,1113.35
700,Illinois_2003,Illinois,2003,1172.88
701,Illinois_2004,Illinois,2004,1270.82
702,Illinois_2005,Illinois,2005,1383.39
703,Illinois_2006,Illinois,2006,1461.48
704,Illinois_2007,Illinois,2007,1482.54
705,Illinois_2008,Illinois,2008,1424.77
706,Illinois_2009,Illinois,2009,1329.72
707,Illinois_2010,Illinois,2010,1261.21
708,Illinois_2011,Illinois,2011,1200.19
709,Illinois_2012,Illinois,2012,1178.28
710,Illinois_2013,Illinois,2013,1181.66
711,Illinois_2014,Illinois,2014,1217.47
712,Illinois_2015,Illinois,2015,1260.48
713,Illinois_2016,Illinois,2016,1298.46
714,Illinois_2017,Illinois,2017,1330.8
715,Illinois_2018,Illinois,2018,1359.86
716,Illinois_2019,Illinois,2019,1398.26
717,Illinois_2020,Illinois,2020,1439.13
718,Illinois_2021,Illinois,2021,1565.97
719,Illinois_2022,Illinois,2022,867.15
720,Indiana_1975,Indiana,1975,252.76
721,Indiana_1976,Indiana,1976,262.76
722,Indiana_1977,Indiana,1977,294.79
723,Indiana_1978,Indiana,1978,343.64
724,Indiana_1979,Indiana,1979,385.76
725,Indiana_1980,Indiana,1980,403.39
726,Indiana_1981,Indiana,1981,419.26
727,Indiana_1982,Indiana,1982,408.19
728,Indiana_1983,Indiana,1983,423.72
729,Indiana_1984,Indiana,1984,429.36
730,Indiana_1985,Indiana,1985,447.37
731,Indiana_1986,Indiana,1986,471.53
732,Indiana_1987,Indiana,1987,496.49
733,Indiana_1988,Indiana,1988,520.97
734,Indiana_1989,Indiana,1989,543.11
735,Indiana_1990,Indiana,1990,561.82
736,Indiana_1991,Indiana,1991,583.88
737,Indiana_1992,Indiana,1992,608.27
738,Indiana_1993,Indiana,1993,630.81
739,Indiana_1994,Indiana,1994,658.84
740,Indiana_1995,Indiana,1995,690.78
741,Indiana_1996,Indiana,1996,724.59
742,Indiana_1997,Indiana,1997,754.89
743,Indiana_1998,Indiana,1998,787.98
744,Indiana_1999,Indiana,1999,813.27
745,Indiana_2000,Indiana,2000,838.81
746,Indiana_2001,Indiana,2001,880.36
747,Indiana_2002,Indiana,2002,905.65
748,Indiana_2003,Indiana,2003,930.36
749,Indiana_2004,Indiana,2004,956.4
750,Indiana_2005,Indiana,2005,991.18
751,Indiana_2006,Indiana,2006,1006.49
752,Indiana_2007,Indiana,2007,1020.6
753,Indiana_2008,Indiana,2008,1014.42
754,Indiana_2009,Indiana,2009,998.08
755,Indiana_2010,Indiana,2010,978.16
756,Indiana_2011,Indiana,2011,962.29
757,Indiana_2012,Indiana,2012,964.54
758,Indiana_2013,Indiana,2013,973.2
759,Indiana_2014,Indiana,2014,992.61
760,Indiana_2015,Indiana,2015,1029.78
761,Indiana_2016,Indiana,2016,1064.9
762,Indiana_2017,Indiana,2017,1111.92
763,Indiana_2018,Indiana,2018,1181.89
764,Indiana_2019,Indiana,2019,1248.56
765,Indiana_2020,Indiana,2020,1320.77
766,Indiana_2021,Indiana,2021,1500.39
767,Indiana_2022,Indiana,2022,847.84
768,Kansas_1975,Kansas,1975,251.96
769,Kansas_1976,Kansas,1976,272.84
770,Kansas_1977,Kansas,1977,305.31
771,Kansas_1978,Kansas,1978,345.78
772,Kansas_1979,Kansas,1979,381.47
773,Kansas_1980,Kansas,1980,407.51
774,Kansas_1981,Kansas,1981,409.36
775,Kansas_1982,Kansas,1982,417.39
776,Kansas_1983,Kansas,1983,428.3
777,Kansas_1984,Kansas,1984,430.14
778,Kansas_1985,Kansas,1985,437.25
779,Kansas_1986,Kansas,1986,454.1
780,Kansas_1987,Kansas,1987,465.64
781,Kansas_1988,Kansas,1988,469.41
782,Kansas_1989,Kansas,1989,475.61
783,Kansas_1990,Kansas,1990,476.58
784,Kansas_1991,Kansas,1991,481.56
785,Kansas_1992,Kansas,1992,494.98
786,Kansas_1993,Kansas,1993,510.21
787,Kansas_1994,Kansas,1994,543.15
788,Kansas_1995,Kansas,1995,572.42
789,Kansas_1996,Kansas,1996,599.18
790,Kansas_1997,Kansas,1997,623.78
791,Kansas_1998,Kansas,1998,654.88
792,Kansas_1999,Kansas,1999,689.31
793,Kansas_2000,Kansas,2000,724.69
794,Kansas_2001,Kansas,2001,763.85
795,Kansas_2002,Kansas,2002,796.97
796,Kansas_2003,Kansas,2003,824.36
797,Kansas_2004,Kansas,2004,860.13
798,Kansas_2005,Kansas,2005,899.1
799,Kansas_2006,Kansas,2006,927.43
800,Kansas_2007,Kansas,2007,952.05
801,Kansas_2008,Kansas,2008,950.48
802,Kansas_2009,Kansas,2009,946.75
803,Kansas_2010,Kansas,2010,936.89
804,Kansas_2011,Kansas,2011,922.78
805,Kansas_2012,Kansas,2012,924.88
806,Kansas_2013,Kansas,2013,933.2
807,Kansas_2014,Kansas,2014,955.19
808,Kansas_2015,Kansas,2015,988.0
809,Kansas_2016,Kansas,2016,1030.08
810,Kansas_2017,Kansas,2017,1074.13
811,Kansas_2018,Kansas,2018,1125.55
812,Kansas_2019,Kansas,2019,1173.02
813,Kansas_2020,Kansas,2020,1234.99
814,Kansas_2021,Kansas,2021,1384.85
815,Kansas_2022,Kansas,2022,776.75
816,Kentucky_1975,Kentucky,1975,264.96
817,Kentucky_1976,Kentucky,1976,276.4
818,Kentucky_1977,Kentucky,1977,298.25
819,Kentucky_1978,Kentucky,1978,345.69
820,Kentucky_1979,Kentucky,1979,389.42
821,Kentucky_1980,Kentucky,1980,406.7
822,Kentucky_1981,Kentucky,1981,419.91
823,Kentucky_1982,Kentucky,1982,424.52
824,Kentucky_1983,Kentucky,1983,437.17
825,Kentucky_1984,Kentucky,1984,448.58
826,Kentucky_1985,Kentucky,1985,461.04
827,Kentucky_1986,Kentucky,1986,483.61
828,Kentucky_1987,Kentucky,1987,509.85
829,Kentucky_1988,Kentucky,1988,535.81
830,Kentucky_1989,Kentucky,1989,560.94
831,Kentucky_1990,Kentucky,1990,577.22
832,Kentucky_1991,Kentucky,1991,596.26
833,Kentucky_1992,Kentucky,1992,618.01
834,Kentucky_1993,Kentucky,1993,640.52
835,Kentucky_1994,Kentucky,1994,679.06
836,Kentucky_1995,Kentucky,1995,714.93
837,Kentucky_1996,Kentucky,1996,747.45
838,Kentucky_1997,Kentucky,1997,780.33
839,Kentucky_1998,Kentucky,1998,814.93
840,Kentucky_1999,Kentucky,1999,850.18
841,Kentucky_2000,Kentucky,2000,886.95
842,Kentucky_2001,Kentucky,2001,930.54
843,Kentucky_2002,Kentucky,2002,961.65
844,Kentucky_2003,Kentucky,2003,996.85
845,Kentucky_2004,Kentucky,2004,1043.9
846,Kentucky_2005,Kentucky,2005,1096.28
847,Kentucky_2006,Kentucky,2006,1131.9
848,Kentucky_2007,Kentucky,2007,1158.77
849,Kentucky_2008,Kentucky,2008,1165.74
850,Kentucky_2009,Kentucky,2009,1156.68
851,Kentucky_2010,Kentucky,2010,1143.26
852,Kentucky_2011,Kentucky,2011,1129.46
853,Kentucky_2012,Kentucky,2012,1135.65
854,Kentucky_2013,Kentucky,2013,1142.1
855,Kentucky_2014,Kentucky,2014,1156.99
856,Kentucky_2015,Kentucky,2015,1198.13
857,Kentucky_2016,Kentucky,2016,1243.48
858,Kentucky_2017,Kentucky,2017,1301.47
859,Kentucky_2018,Kentucky,2018,1356.88
860,Kentucky_2019,Kentucky,2019,1415.52
861,Kentucky_2020,Kentucky,2020,1487.3
862,Kentucky_2021,Kentucky,2021,1663.75
863,Kentucky_2022,Kentucky,2022,932.95
864,Louisiana_1975,Louisiana,1975,215.12
865,Louisiana_1976,Louisiana,1976,237.42
866,Louisiana_1977,Louisiana,1977,259.26
867,Louisiana_1978,Louisiana,1978,306.22
868,Louisiana_1979,Louisiana,1979,373.17
869,Louisiana_1980,Louisiana,1980,403.04
870,Louisiana_1981,Louisiana,1981,439.21
871,Louisiana_1982,Louisiana,1982,454.96
872,Louisiana_1983,Louisiana,1983,465.24
873,Louisiana_1984,Louisiana,1984,464.36
874,Louisiana_1985,Louisiana,1985,448.78
875,Louisiana_1986,Louisiana,1986,450.57
876,Louisiana_1987,Louisiana,1987,430.78
877,Louisiana_1988,Louisiana,1988,405.28
878,Louisiana_1989,Louisiana,1989,405.71
879,Louisiana_1990,Louisiana,1990,410.84
880,Louisiana_1991,Louisiana,1991,422.76
881,Louisiana_1992,Louisiana,1992,444.62
882,Louisiana_1993,Louisiana,1993,466.97
883,Louisiana_1994,Louisiana,1994,496.89
884,Louisiana_1995,Louisiana,1995,520.77
885,Louisiana_1996,Louisiana,1996,547.82
886,Louisiana_1997,Louisiana,1997,571.9
887,Louisiana_1998,Louisiana,1998,602.16
888,Louisiana_1999,Louisiana,1999,625.79
889,Louisiana_2000,Louisiana,2000,647.51
890,Louisiana_2001,Louisiana,2001,683.04
891,Louisiana_2002,Louisiana,2002,709.64
892,Louisiana_2003,Louisiana,2003,745.11
893,Louisiana_2004,Louisiana,2004,786.35
894,Louisiana_2005,Louisiana,2005,840.54
895,Louisiana_2006,Louisiana,2006,931.66
896,Louisiana_2007,Louisiana,2007,979.57
897,Louisiana_2008,Louisiana,2008,983.22
898,Louisiana_2009,Louisiana,2009,980.09
899,Louisiana_2010,Louisiana,2010,965.57
900,Louisiana_2011,Louisiana,2011,954.8
901,Louisiana_2012,Louisiana,2012,967.2
902,Louisiana_2013,Louisiana,2013,980.47
903,Louisiana_2014,Louisiana,2014,1003.24
904,Louisiana_2015,Louisiana,2015,1041.11
905,Louisiana_2016,Louisiana,2016,1077.5
906,Louisiana_2017,Louisiana,2017,1103.37
907,Louisiana_2018,Louisiana,2018,1123.03
908,Louisiana_2019,Louisiana,2019,1154.6
909,Louisiana_2020,Louisiana,2020,1196.75
910,Louisiana_2021,Louisiana,2021,1284.19
911,Louisiana_2022,Louisiana,2022,701.36
912,Massachusetts_1975,Massachusetts,1975,271.37
913,Massachusetts_1976,Massachusetts,1976,275.36
914,Massachusetts_1977,Massachusetts,1977,289.8
915,Massachusetts_1978,Massachusetts,1978,329.68
916,Massachusetts_1979,Massachusetts,1979,379.98
917,Massachusetts_1980,Massachusetts,1980,420.99
918,Massachusetts_1981,Massachusetts,1981,474.17
919,Massachusetts_1982,Massachusetts,1982,502.4
920,Massachusetts_1983,Massachusetts,1983,556.98
921,Massachusetts_1984,Massachusetts,1984,675.81
922,Massachusetts_1985,Massachusetts,1985,844.36
923,Massachusetts_1986,Massachusetts,1986,1038.46
924,Massachusetts_1987,Massachusetts,1987,1192.92
925,Massachusetts_1988,Massachusetts,1988,1254.55
926,Massachusetts_1989,Massachusetts,1989,1257.55
927,Massachusetts_1990,Massachusetts,1990,1206.59
928,Massachusetts_1991,Massachusetts,1991,1141.21
929,Massachusetts_1992,Massachusetts,1992,1129.53
930,Massachusetts_1993,Massachusetts,1993,1132.45
931,Massachusetts_1994,Massachusetts,1994,1130.57
932,Massachusetts_1995,Massachusetts,1995,1153.75
933,Massachusetts_1996,Massachusetts,1996,1195.52
934,Massachusetts_1997,Massachusetts,1997,1248.21
935,Massachusetts_1998,Massachusetts,1998,1335.21
936,Massachusetts_1999,Massachusetts,1999,1474.37
937,Massachusetts_2000,Massachusetts,2000,1687.35
938,Massachusetts_2001,Massachusetts,2001,1891.41
939,Massachusetts_2002,Massachusetts,2002,2121.64
940,Massachusetts_2003,Massachusetts,2003,2325.07
941,Massachusetts_2004,Massachusetts,2004,2586.95
942,Massachusetts_2005,Massachusetts,2005,2829.5
943,Massachusetts_2006,Massachusetts,2006,2850.88
944,Massachusetts_2007,Massachusetts,2007,2758.34
945,Massachusetts_2008,Massachusetts,2008,2611.26
946,Massachusetts_2009,Massachusetts,2009,2493.07
947,Massachusetts_2010,Massachusetts,2010,2445.87
948,Massachusetts_2011,Massachusetts,2011,2401.4
949,Massachusetts_2012,Massachusetts,2012,2393.69
950,Massachusetts_2013,Massachusetts,2013,2448.5
951,Massachusetts_2014,Massachusetts,2014,2553.14
952,Massachusetts_2015,Massachusetts,2015,2666.44
953,Massachusetts_2016,Massachusetts,2016,2796.88
954,Massachusetts_2017,Massachusetts,2017,2948.58
955,Massachusetts_2018,Massachusetts,2018,3103.59
956,Massachusetts_2019,Massachusetts,2019,3238.85
957,Massachusetts_2020,Massachusetts,2020,3399.05
958,Massachusetts_2021,Massachusetts,2021,3828.59
959,Massachusetts_2022,Massachusetts,2022,2142.75
960,Maryland_1975,Maryland,1975,256.46
961,Maryland_1976,Maryland,1976,279.74
962,Maryland_1977,Maryland,1977,299.71
963,Maryland_1978,Maryland,1978,339.52
964,Maryland_1979,Maryland,1979,381.13
965,Maryland_1980,Maryland,1980,415.8
966,Maryland_1981,Maryland,1981,449.56
967,Maryland_1982,Maryland,1982,433.11
968,Maryland_1983,Maryland,1983,464.22
969,Maryland_1984,Maryland,1984,490.89
970,Maryland_1985,Maryland,1985,517.71
971,Maryland_1986,Maryland,1986,557.68
972,Maryland_1987,Maryland,1987,625.45
973,Maryland_1988,Maryland,1988,705.67
974,Maryland_1989,Maryland,1989,778.52
975,Maryland_1990,Maryland,1990,812.36
976,Maryland_1991,Maryland,1991,826.31
977,Maryland_1992,Maryland,1992,842.94
978,Maryland_1993,Maryland,1993,849.56
979,Maryland_1994,Maryland,1994,843.78
980,Maryland_1995,Maryland,1995,847.38
981,Maryland_1996,Maryland,1996,861.89
982,Maryland_1997,Maryland,1997,869.8
983,Maryland_1998,Maryland,1998,895.12
984,Maryland_1999,Maryland,1999,923.37
985,Maryland_2000,Maryland,2000,974.3
986,Maryland_2001,Maryland,2001,1053.18
987,Maryland_2002,Maryland,2002,1163.28
988,Maryland_2003,Maryland,2003,1288.24
989,Maryland_2004,Maryland,2004,1521.75
990,Maryland_2005,Maryland,2005,1849.24
991,Maryland_2006,Maryland,2006,2086.22
992,Maryland_2007,Maryland,2007,2122.69
993,Maryland_2008,Maryland,2008,1966.31
994,Maryland_2009,Maryland,2009,1783.36
995,Maryland_2010,Maryland,2010,1697.97
996,Maryland_2011,Maryland,2011,1629.76
997,Maryland_2012,Maryland,2012,1616.49
998,Maryland_2013,Maryland,2013,1642.99
999,Maryland_2014,Maryland,2014,1685.91
1000,Maryland_2015,Maryland,2015,1729.01
1001,Maryland_2016,Maryland,2016,1777.51
1002,Maryland_2017,Maryland,2017,1824.04
1003,Maryland_2018,Maryland,2018,1870.61
1004,Maryland_2019,Maryland,2019,1924.96
1005,Maryland_2020,Maryland,2020,2004.76
1006,Maryland_2021,Maryland,2021,2226.47
1007,Maryland_2022,Maryland,2022,1229.88
1008,Maine_1975,Maine,1975,288.78
1009,Maine_1976,Maine,1976,279.99
1010,Maine_1977,Maine,1977,323.53
1011,Maine_1978,Maine,1978,358.83
1012,Maine_1979,Maine,1979,410.76
1013,Maine_1980,Maine,1980,419.67
1014,Maine_1981,Maine,1981,459.24
1015,Maine_1982,Maine,1982,442.4
1016,Maine_1983,Maine,1983,490.32
1017,Maine_1984,Maine,1984,553.72
1018,Maine_1985,Maine,1985,616.95
1019,Maine_1986,Maine,1986,709.74
1020,Maine_1987,Maine,1987,836.15
1021,Maine_1988,Maine,1988,931.32
1022,Maine_1989,Maine,1989,971.49
1023,Maine_1990,Maine,1990,953.91
1024,Maine_1991,Maine,1991,926.36
1025,Maine_1992,Maine,1992,924.15
1026,Maine_1993,Maine,1993,920.46
1027,Maine_1994,Maine,1994,901.54
1028,Maine_1995,Maine,1995,909.03
1029,Maine_1996,Maine,1996,936.62
1030,Maine_1997,Maine,1997,955.35
1031,Maine_1998,Maine,1998,1003.77
1032,Maine_1999,Maine,1999,1063.71
1033,Maine_2000,Maine,2000,1152.82
1034,Maine_2001,Maine,2001,1265.94
1035,Maine_2002,Maine,2002,1391.62
1036,Maine_2003,Maine,2003,1519.69
1037,Maine_2004,Maine,2004,1709.91
1038,Maine_2005,Maine,2005,1904.07
1039,Maine_2006,Maine,2006,1985.43
1040,Maine_2007,Maine,2007,2014.68
1041,Maine_2008,Maine,2008,1981.13
1042,Maine_2009,Maine,2009,1898.16
1043,Maine_2010,Maine,2010,1832.76
1044,Maine_2011,Maine,2011,1798.45
1045,Maine_2012,Maine,2012,1775.56
1046,Maine_2013,Maine,2013,1785.62
1047,Maine_2014,Maine,2014,1808.39
1048,Maine_2015,Maine,2015,1863.33
1049,Maine_2016,Maine,2016,1934.12
1050,Maine_2017,Maine,2017,2024.65
1051,Maine_2018,Maine,2018,2132.92
1052,Maine_2019,Maine,2019,2243.72
1053,Maine_2020,Maine,2020,2390.25
1054,Maine_2021,Maine,2021,2803.98
1055,Maine_2022,Maine,2022,1612.0
1056,Michigan_1975,Michigan,1975,248.3
1057,Michigan_1976,Michigan,1976,256.81
1058,Michigan_1977,Michigan,1977,279.42
1059,Michigan_1978,Michigan,1978,324.92
1060,Michigan_1979,Michigan,1979,386.02
1061,Michigan_1980,Michigan,1980,406.59
1062,Michigan_1981,Michigan,1981,418.37
1063,Michigan_1982,Michigan,1982,386.53
1064,Michigan_1983,Michigan,1983,386.17
1065,Michigan_1984,Michigan,1984,389.46
1066,Michigan_1985,Michigan,1985,406.97
1067,Michigan_1986,Michigan,1986,440.85
1068,Michigan_1987,Michigan,1987,489.15
1069,Michigan_1988,Michigan,1988,526.84
1070,Michigan_1989,Michigan,1989,561.78
1071,Michigan_1990,Michigan,1990,590.57
1072,Michigan_1991,Michigan,1991,613.33
1073,Michigan_1992,Michigan,1992,635.14
1074,Michigan_1993,Michigan,1993,652.66
1075,Michigan_1994,Michigan,1994,685.59
1076,Michigan_1995,Michigan,1995,734.27
1077,Michigan_1996,Michigan,1996,792.06
1078,Michigan_1997,Michigan,1997,852.17
1079,Michigan_1998,Michigan,1998,905.2
1080,Michigan_1999,Michigan,1999,965.89
1081,Michigan_2000,Michigan,2000,1035.75
1082,Michigan_2001,Michigan,2001,1096.26
1083,Michigan_2002,Michigan,2002,1144.05
1084,Michigan_2003,Michigan,2003,1183.0
1085,Michigan_2004,Michigan,2004,1229.5
1086,Michigan_2005,Michigan,2005,1270.25
1087,Michigan_2006,Michigan,2006,1251.06
1088,Michigan_2007,Michigan,2007,1198.26
1089,Michigan_2008,Michigan,2008,1105.21
1090,Michigan_2009,Michigan,2009,1024.87
1091,Michigan_2010,Michigan,2010,954.77
1092,Michigan_2011,Michigan,2011,917.95
1093,Michigan_2012,Michigan,2012,919.53
1094,Michigan_2013,Michigan,2013,975.43
1095,Michigan_2014,Michigan,2014,1043.61
1096,Michigan_2015,Michigan,2015,1102.41
1097,Michigan_2016,Michigan,2016,1162.2
1098,Michigan_2017,Michigan,2017,1239.35
1099,Michigan_2018,Michigan,2018,1316.08
1100,Michigan_2019,Michigan,2019,1385.66
1101,Michigan_2020,Michigan,2020,1456.16
1102,Michigan_2021,Michigan,2021,1645.36
1103,Michigan_2022,Michigan,2022,921.14
1104,Minnesota_1975,Minnesota,1975,229.78
1105,Minnesota_1976,Minnesota,1976,252.97
1106,Minnesota_1977,Minnesota,1977,283.76
1107,Minnesota_1978,Minnesota,1978,332.27
1108,Minnesota_1979,Minnesota,1979,382.92
1109,Minnesota_1980,Minnesota,1980,414.38
1110,Minnesota_1981,Minnesota,1981,411.91
1111,Minnesota_1982,Minnesota,1982,386.34
1112,Minnesota_1983,Minnesota,1983,442.52
1113,Minnesota_1984,Minnesota,1984,458.61
1114,Minnesota_1985,Minnesota,1985,470.6
1115,Minnesota_1986,Minnesota,1986,489.93
1116,Minnesota_1987,Minnesota,1987,515.94
1117,Minnesota_1988,Minnesota,1988,533.5
1118,Minnesota_1989,Minnesota,1989,549.72
1119,Minnesota_1990,Minnesota,1990,559.55
1120,Minnesota_1991,Minnesota,1991,575.62
1121,Minnesota_1992,Minnesota,1992,594.76
1122,Minnesota_1993,Minnesota,1993,617.06
1123,Minnesota_1994,Minnesota,1994,642.71
1124,Minnesota_1995,Minnesota,1995,673.45
1125,Minnesota_1996,Minnesota,1996,707.38
1126,Minnesota_1997,Minnesota,1997,741.91
1127,Minnesota_1998,Minnesota,1998,785.68
1128,Minnesota_1999,Minnesota,1999,849.56
1129,Minnesota_2000,Minnesota,2000,938.75
1130,Minnesota_2001,Minnesota,2001,1035.64
1131,Minnesota_2002,Minnesota,2002,1128.95
1132,Minnesota_2003,Minnesota,2003,1212.76
1133,Minnesota_2004,Minnesota,2004,1323.88
1134,Minnesota_2005,Minnesota,2005,1431.81
1135,Minnesota_2006,Minnesota,2006,1470.14
1136,Minnesota_2007,Minnesota,2007,1459.74
1137,Minnesota_2008,Minnesota,2008,1387.21
1138,Minnesota_2009,Minnesota,2009,1314.81
1139,Minnesota_2010,Minnesota,2010,1247.21
1140,Minnesota_2011,Minnesota,2011,1184.29
1141,Minnesota_2012,Minnesota,2012,1178.63
1142,Minnesota_2013,Minnesota,2013,1230.41
1143,Minnesota_2014,Minnesota,2014,1288.68
1144,Minnesota_2015,Minnesota,2015,1341.39
1145,Minnesota_2016,Minnesota,2016,1404.6
1146,Minnesota_2017,Minnesota,2017,1486.08
1147,Minnesota_2018,Minnesota,2018,1567.6
1148,Minnesota_2019,Minnesota,2019,1636.78
1149,Minnesota_2020,Minnesota,2020,1711.92
1150,Minnesota_2021,Minnesota,2021,1909.34
1151,Minnesota_2022,Minnesota,2022,1059.44
1152,Missouri_1975,Missouri,1975,269.92
1153,Missouri_1976,Missouri,1976,283.26
1154,Missouri_1977,Missouri,1977,310.76
1155,Missouri_1978,Missouri,1978,356.53
1156,Missouri_1979,Missouri,1979,397.65
1157,Missouri_1980,Missouri,1980,421.86
1158,Missouri_1981,Missouri,1981,412.62
1159,Missouri_1982,Missouri,1982,412.58
1160,Missouri_1983,Missouri,1983,437.74
1161,Missouri_1984,Missouri,1984,466.45
1162,Missouri_1985,Missouri,1985,495.52
1163,Missouri_1986,Missouri,1986,522.78
1164,Missouri_1987,Missouri,1987,555.9
1165,Missouri_1988,Missouri,1988,570.99
1166,Missouri_1989,Missouri,1989,581.69
1167,Missouri_1990,Missouri,1990,586.07
1168,Missouri_1991,Missouri,1991,594.12
1169,Missouri_1992,Missouri,1992,608.04
1170,Missouri_1993,Missouri,1993,620.33
1171,Missouri_1994,Missouri,1994,648.26
1172,Missouri_1995,Missouri,1995,677.44
1173,Missouri_1996,Missouri,1996,706.32
1174,Missouri_1997,Missouri,1997,735.29
1175,Missouri_1998,Missouri,1998,765.39
1176,Missouri_1999,Missouri,1999,802.33
1177,Missouri_2000,Missouri,2000,848.66
1178,Missouri_2001,Missouri,2001,899.11
1179,Missouri_2002,Missouri,2002,948.55
1180,Missouri_2003,Missouri,2003,991.48
1181,Missouri_2004,Missouri,2004,1053.93
1182,Missouri_2005,Missouri,2005,1123.58
1183,Missouri_2006,Missouri,2006,1168.3
1184,Missouri_2007,Missouri,2007,1189.35
1185,Missouri_2008,Missouri,2008,1170.58
1186,Missouri_2009,Missouri,2009,1139.45
1187,Missouri_2010,Missouri,2010,1107.47
1188,Missouri_2011,Missouri,2011,1074.31
1189,Missouri_2012,Missouri,2012,1070.57
1190,Missouri_2013,Missouri,2013,1073.19
1191,Missouri_2014,Missouri,2014,1096.47
1192,Missouri_2015,Missouri,2015,1137.35
1193,Missouri_2016,Missouri,2016,1186.02
1194,Missouri_2017,Missouri,2017,1237.31
1195,Missouri_2018,Missouri,2018,1301.08
1196,Missouri_2019,Missouri,2019,1363.23
1197,Missouri_2020,Missouri,2020,1434.61
1198,Missouri_2021,Missouri,2021,1617.4
1199,Missouri_2022,Missouri,2022,917.67
1200,Mississippi_1975,Mississippi,1975,293.05
1201,Mississippi_1976,Mississippi,1976,303.03
1202,Mississippi_1977,Mississippi,1977,316.82
1203,Mississippi_1978,Mississippi,1978,358.2
1204,Mississippi_1979,Mississippi,1979,400.33
1205,Mississippi_1980,Mississippi,1980,405.43
1206,Mississippi_1981,Mississippi,1981,410.28
1207,Mississippi_1982,Mississippi,1982,424.49
1208,Mississippi_1983,Mississippi,1983,451.16
1209,Mississippi_1984,Mississippi,1984,460.85
1210,Mississippi_1985,Mississippi,1985,487.69
1211,Mississippi_1986,Mississippi,1986,498.58
1212,Mississippi_1987,Mississippi,1987,500.22
1213,Mississippi_1988,Mississippi,1988,492.61
1214,Mississippi_1989,Mississippi,1989,493.92
